id	GSM474708_con	GSM474709_con	GSM474710_con	GSM474711_con	GSM474712_con	GSM474713_con	GSM474714_con	GSM474715_con	GSM474716_con	GSM474717_con	GSM474718_con	GSM474719_con	GSM474720_con	GSM474721_con	GSM474722_con	GSM474723_con	GSM474724_con	GSM474725_con	GSM474726_con	GSM474727_con	GSM474728_con	GSM474729_con	GSM474730_con	GSM474731_con	GSM474732_con	GSM474733_con	GSM474734_con	GSM474735_con	GSM474736_con	GSM474737_con	GSM474738_con	GSM474739_con	GSM474740_con	GSM474741_con	GSM474742_con	GSM474743_con	GSM474744_con	GSM474745_con	GSM474746_con	GSM474747_con	GSM474748_con	GSM474749_con	GSM474750_con	GSM474751_con	GSM474752_con	GSM474753_con	GSM474754_con	GSM474755_con	GSM474756_con	GSM474757_con	GSM474758_con	GSM474759_con	GSM474760_con	GSM474797_con	GSM474832_con	GSM474833_con	GSM474834_con	GSM474835_con	GSM474836_con	GSM474837_con	GSM474838_con	GSM474839_con	GSM474840_con	GSM474761_treat	GSM474762_treat	GSM474763_treat	GSM474769_treat	GSM474775_treat	GSM474781_treat	GSM474782_treat	GSM474785_treat	GSM474786_treat	GSM474790_treat	GSM474791_treat	GSM474792_treat	GSM474793_treat	GSM474794_treat	GSM474795_treat	GSM474796_treat	GSM474798_treat	GSM474801_treat	GSM474804_treat	GSM474805_treat	GSM474810_treat	GSM474811_treat	GSM474814_treat	GSM474815_treat	GSM474818_treat	GSM474819_treat	GSM474821_treat	GSM474823_treat	GSM474824_treat	GSM474827_treat	GSM474830_treat	GSM474831_treat	GSM474764_treat	GSM474765_treat	GSM474766_treat	GSM474767_treat	GSM474768_treat	GSM474770_treat	GSM474771_treat	GSM474772_treat	GSM474773_treat	GSM474774_treat	GSM474776_treat	GSM474777_treat	GSM474778_treat	GSM474779_treat	GSM474780_treat	GSM474783_treat	GSM474784_treat	GSM474787_treat	GSM474788_treat	GSM474789_treat	GSM474799_treat	GSM474800_treat	GSM474802_treat	GSM474803_treat	GSM474806_treat	GSM474807_treat	GSM474808_treat	GSM474809_treat	GSM474812_treat	GSM474813_treat	GSM474816_treat	GSM474817_treat	GSM474820_treat	GSM474822_treat	GSM474825_treat	GSM474826_treat	GSM474828_treat	GSM474829_treat
CHD1	8.566313	9.532407	9.526843	9.808493	9.517627	9.703284	9.003167	9.533673	10.090078	9.718715	9.162366	9.383548	9.106922	8.789828	8.539459	9.119415	8.93366	9.143532	8.846386	9.233761	8.501011	8.096417	8.694137	8.593854	8.679532	8.893579	8.830366	8.045469	8.674236	8.188383	8.717301	8.729792	8.956406	8.799185	8.263862	7.777973	8.469259	7.283289	8.592446	8.165858	8.515015	8.394059	8.470745	8.16563	8.151873	8.737009	8.34733	8.49865	8.514737	8.993785	8.343848	7.767171	8.387646	9.749727	9.145157	9.625625	9.240769	8.970187	8.693684	8.750513	9.555435	8.752322	9.184936	9.444757	9.845697	9.612774	9.879289	9.576924	9.96879	9.882553	9.438395	9.661426	9.527167	9.787832	10.315113	9.282409	9.563153	9.623888	10.182077	9.384874	9.579592	10.519177	9.093155	10.272093	10.119406	9.445546	9.871677	9.525786	10.33619	9.393988	9.710674	10.451	9.839077	9.660293	10.100999	9.808971	9.619606	9.578244	9.697679	9.547794	9.913009	10.198451	9.940164	9.982123	10.553332	10.284058	10.146274	9.846865	9.730063	9.507934	9.573216	10.260363	9.970888	9.503415	9.737931	9.122246	9.682925	9.500583	9.441714	9.834052	9.264007	9.856469	10.23219	9.761119	8.833752	9.549929	9.366457	10.017026	9.65175	9.148021	10.503205	8.540127	10.473189
MYO9B	8.976105	8.624802	8.209585	8.050046	8.519976	8.494933	8.682002	8.34935	7.951641	8.968253	8.559757	8.182644	9.060929	8.98288	8.947744	8.960512	8.952723	8.724376	8.857986	8.754486	8.822669	8.654698	8.726335	8.861331	9.086981	8.582239	8.576685	8.520166	8.472729	9.406318	8.840255	9.000098	8.504772	9.035527	8.939554	9.414163	9.030771	8.894198	8.268392	9.128301	8.757654	9.100593	9.245478	9.550483	8.940374	8.991388	9.123274	9.253505	8.695506	8.526327	8.748771	9.166076	9.336262	8.438916	9.012403	8.60295	7.912032	8.080128	9.138163	8.373291	8.470685	8.478987	8.093116	8.156739	8.200649	8.247484	7.665046	7.987674	7.690068	7.92789	7.912292	7.992827	8.376377	7.962165	7.788571	8.437167	8.567421	8.558521	8.032907	8.464974	7.981357	8.008068	8.952539	8.006624	8.048588	7.78876	8.557541	7.966844	7.81698	7.942025	8.299145	7.819339	8.460596	8.518229	7.946288	7.882754	7.570742	8.043006	7.983999	7.758432	7.737419	7.371928	7.615922	7.973113	8.273092	7.595534	7.637701	8.301492	7.510517	7.895655	8.051245	7.539388	8.331276	8.251474	8.197002	8.164707	8.217975	7.948233	8.30691	7.465941	8.802501	8.476279	8.345119	8.054427	8.476977	8.279487	8.321763	7.71244	8.153495	8.139167	7.611853	8.413911	7.451823
PPP2R1A	9.675353	9.511101	9.363097	9.469083	9.595758	9.446811	9.863463	9.641072	9.111257	9.662314	9.607756	9.590095	9.878812	9.696607	9.900604	9.765562	9.954592	9.893102	9.85312	9.481225	9.829812	9.856949	9.779291	9.834498	9.625167	9.602775	9.574975	9.880533	9.732474	9.958787	9.894954	9.838581	9.642255	9.715579	10.014721	10.270451	9.602378	9.99671	9.563487	9.954773	9.838358	9.861513	9.765483	9.999971	9.785795	9.956676	9.837776	9.747175	9.470364	9.730608	9.858705	9.721644	9.801474	9.625364	9.816546	9.551462	9.38402	9.66569	9.953173	9.493804	9.619362	9.683374	9.54599	9.309746	9.024226	9.124085	8.798626	9.177984	8.642507	8.995909	9.193152	9.07799	9.291843	9.236099	8.911619	9.472219	9.534434	9.663667	9.252668	9.260549	9.254834	9.13001	9.811756	9.457183	9.123883	9.302986	9.610342	9.021362	9.259208	8.699221	9.913584	9.118828	9.675399	9.086098	9.471978	8.877849	9.07016	9.134374	9.248384	8.805347	8.929951	8.499944	8.868057	8.919156	8.869179	8.815432	8.767318	9.112959	8.55367	9.252773	9.131831	8.560885	9.451675	9.037426	8.870707	9.330938	8.991373	9.271044	9.198436	8.696952	9.984552	10.004854	9.54229	9.177134	9.538438	9.744546	9.550901	9.347307	9.093394	9.352971	8.798838	9.118372	8.598533
PPM1A	8.205804	8.995856	8.940618	8.698406	8.387366	8.873291	9.135969	8.605343	9.667606	8.726402	8.724334	8.589851	8.103619	8.875981	8.692184	9.063108	8.692266	8.768311	8.354356	8.743674	8.072166	8.032474	8.566477	8.249442	7.997465	8.140835	8.119027	7.44421	8.250704	7.534402	8.016467	8.08429	8.56098	7.950716	8.049361	7.87528	8.400685	7.950141	9.212869	8.32223	8.41818	7.808402	8.371104	7.907738	7.965845	8.486304	8.587459	8.363874	9.135355	8.825724	7.928828	8.526611	7.994662	9.300061	8.996	9.546548	9.457055	9.633149	8.405332	9.068264	9.866126	9.296024	8.807463	8.936862	9.501784	9.215634	9.254471	9.006306	9.598213	9.627194	9.663989	9.197195	9.470699	9.762265	10.210543	9.03125	8.962274	8.8056	9.26357	9.216181	9.385001	9.903212	8.937316	9.710831	9.690732	9.215704	9.507774	9.473026	9.96417	8.831618	9.057997	10.199341	9.17321	9.761223	9.537766	9.797253	9.853698	9.755033	9.395165	9.672186	9.762005	9.585809	9.616459	9.613264	9.750583	9.683252	10.05164	9.471701	10.284773	8.805397	9.204984	9.158349	9.067996	9.409737	9.511937	9.795464	9.889159	9.096923	9.372794	9.296076	8.728197	9.527913	9.965657	9.555228	9.215734	9.202604	9.235544	9.085838	9.267967	8.8541	9.690487	8.829287	9.521952
CPSF7	10.48718	10.064677	9.744374	9.744744	9.970069	10.055032	10.426532	9.949599	9.572938	10.064999	9.96257	9.857563	10.176392	10.315334	10.620671	10.431242	10.632311	10.245749	10.414696	10.418154	10.241007	10.23938	10.325352	10.317584	10.548788	10.396967	10.504657	10.724734	10.340808	10.896359	10.565729	10.512945	10.417539	10.644866	10.338009	10.807338	10.70395	9.810975	10.250963	10.576187	10.260498	10.372857	10.660455	10.521128	10.514926	10.478703	10.388906	10.674331	9.88941	10.38402	10.479871	10.242792	10.826493	10.249519	10.406222	10.335066	9.983424	9.608563	10.423161	10.275024	9.91036	10.286701	9.909973	9.733324	9.945702	9.85339	9.731461	9.69287	9.595783	9.598138	9.588942	9.908501	9.928674	9.77476	9.568514	9.776132	9.959175	9.811959	9.702056	9.775888	10.095743	9.680546	10.159305	9.796191	10.0457	9.993271	9.896182	9.788051	9.046365	10.223219	9.644924	9.595992	9.854079	9.922589	9.790705	9.61492	9.235372	9.492227	9.950892	9.840053	9.277837	9.395041	9.172397	9.538941	10.013804	9.490879	9.272458	9.628285	9.222463	9.706835	9.672467	9.809876	9.867826	9.722736	9.768891	9.524334	9.78238	9.877431	10.107306	9.843863	10.468606	10.039503	9.485731	9.994627	9.952551	9.754001	10.051341	9.509228	9.237021	9.984839	9.490535	10.328382	9.308245
MYH9	11.591734	11.296011	10.39963	10.45634	11.076706	11.085531	11.607152	10.701441	10.211359	11.472016	10.95902	10.571461	11.34952	11.672193	11.509957	11.86481	11.754964	11.650508	11.754779	11.559086	11.598045	11.577025	11.33868	11.87026	11.550538	11.388804	11.181931	11.641722	11.17167	11.840045	11.507797	11.672716	11.147585	11.719558	11.562498	11.992491	11.805518	11.091568	11.157298	11.968516	11.593499	11.769254	11.834528	12.120708	11.85738	12.020908	11.751616	11.786956	11.322411	11.582808	11.543014	11.587273	11.93671	11.382245	11.476644	11.345896	10.043064	10.0472	11.802028	11.209145	11.007986	11.286675	10.822474	10.731281	10.81579	10.852624	10.078173	10.935505	10.032254	10.153346	10.418698	11.125977	10.868993	10.203329	9.806802	10.89582	10.950487	10.955876	10.597249	10.821341	10.437685	10.02155	11.523992	10.60551	10.512779	10.135857	10.900668	9.822346	9.768091	10.708697	10.585202	9.833763	10.765794	10.316752	10.48084	10.577671	9.807358	10.565925	10.739638	9.906281	10.519882	9.725684	10.025588	10.421469	10.243788	10.269585	10.058538	10.951789	9.77394	10.531217	11.153582	9.497069	10.839462	10.844521	11.00476	9.862537	10.935555	10.777436	10.858288	9.614309	11.513209	10.81176	10.528942	10.552832	10.783599	10.839403	10.892038	9.996737	9.920802	10.579711	9.487702	10.804048	9.207658
FMNL1	11.051382	10.613792	10.037748	9.94032	10.318604	10.313684	10.66659	10.115794	9.529837	10.562061	10.302996	9.923869	10.787826	10.880056	10.889675	10.902997	10.925884	10.399174	10.86854	10.792139	10.650301	10.644001	10.485844	10.669554	10.836669	10.758093	10.804011	10.933868	10.373671	11.194683	10.76042	10.862082	10.336386	10.994328	10.727686	11.524601	11.011388	10.574711	10.318103	11.071595	10.684296	10.961469	11.083263	11.620847	10.98281	10.903608	10.796386	11.33591	10.441083	10.600071	10.645438	10.745454	11.244123	10.655479	10.937695	10.492398	9.706642	9.742353	11.208724	10.219024	10.123258	10.527056	9.988448	9.953185	10.008445	10.044064	9.574022	9.973232	9.226564	9.670437	9.587171	9.991073	10.227819	9.433898	9.336655	10.098522	10.573209	10.308269	9.851663	10.172972	10.065934	9.725758	10.62947	9.857315	9.840074	9.736092	10.556922	9.6745	9.393714	9.690551	10.059125	9.420766	10.287521	9.96047	9.82946	9.809462	9.416504	9.71277	9.799516	9.248243	9.584884	8.931837	9.388624	9.731976	9.992701	9.363488	9.180035	10.177721	8.828882	9.82657	9.902428	9.087415	10.060589	10.162732	9.944805	9.79537	10.219875	9.802354	10.125134	9.037643	10.758538	10.469315	10.12716	10.116211	10.381314	10.01997	10.475608	9.407395	9.821216	9.790543	9.199568	9.494619	8.63707
CORO1A	13.586603	13.530753	13.390413	13.398022	13.579127	13.418547	13.268177	13.352506	13.000769	13.484013	13.530635	13.314411	13.61224	13.078102	13.187738	13.402029	13.409747	13.144228	13.440513	13.36567	13.508821	13.509346	13.152213	13.511474	13.422494	13.3447	13.381442	13.252452	13.273863	13.65723	13.48667	13.549429	13.243052	13.653761	13.260715	13.702011	13.501404	12.988146	13.238846	13.832021	13.59216	13.666681	13.679999	13.811119	13.288701	13.470464	13.551848	13.711512	13.000338	13.405466	13.398018	13.326468	13.586806	12.782859	13.148413	12.665879	12.450461	12.449793	13.406965	12.407132	12.692141	12.509278	12.486334	12.807188	13.137075	13.178631	12.41103	12.656177	12.323505	12.666982	12.770973	12.841962	12.880959	12.563019	12.270901	12.902296	12.872884	13.168662	12.941249	13.274474	12.474425	12.273324	13.419782	12.332222	12.419138	12.203745	13.022679	12.16527	12.33008	11.644573	12.368683	12.028237	12.576851	12.871372	12.570114	12.833808	12.401182	12.93154	12.768393	12.331402	12.735001	12.215939	12.61242	12.667337	12.562284	12.524421	12.302702	13.287854	12.243812	13.056577	13.014295	12.436546	12.737046	12.97004	12.674068	12.721899	12.336812	12.435456	12.657042	11.807038	13.01396	12.802225	12.586472	12.557856	12.702128	12.702925	12.83116	12.144292	12.434806	11.945747	12.021499	11.618244	11.286518
ELMO1	9.02315	8.970824	8.479115	8.615566	9.065314	9.065083	9.390623	8.964275	8.614062	9.065056	8.951385	8.81488	9.035934	9.23294	9.12195	9.41311	9.617757	9.486499	9.6123	9.825394	9.44097	9.895704	9.318564	9.54792	9.488787	9.364738	9.29074	9.132903	9.083238	9.590862	9.387002	9.421623	9.016684	9.720194	9.607156	9.772753	9.834007	9.857379	9.224287	9.460596	9.485406	9.431119	9.37556	9.62331	9.577484	9.263601	9.547144	9.542476	9.353926	9.489856	9.497524	9.244392	9.614303	9.55373	9.547555	9.438693	8.823926	8.578128	9.673808	9.430407	9.005932	9.516709	9.070642	8.982338	8.744176	8.705	8.229111	8.978959	8.199604	8.624517	8.842434	8.736156	8.939852	8.388017	8.208662	9.054138	8.818075	9.207675	8.551467	8.997089	8.92087	8.104486	9.004321	8.565237	8.662118	8.574781	8.572054	8.848406	8.494645	8.897233	8.545785	8.233368	9.349851	8.924267	8.488361	8.555068	8.332118	9.01488	8.861361	8.100713	8.243274	7.969782	8.29018	8.603561	8.649603	8.38138	8.342933	9.035472	8.012124	9.001034	8.848613	7.778757	8.7588	8.575103	8.445133	8.327413	8.702424	9.004984	8.775785	8.600073	9.129949	8.631278	8.852388	8.819853	9.219339	8.999231	9.217267	8.400598	8.063858	8.899754	7.8972	9.451701	7.672144
CNOT3	6.591708	6.584835	6.405672	6.423114	6.81133	6.655095	6.823749	6.545364	5.979722	7.076371	6.663864	6.451718	7.086869	7.252448	7.277218	7.486511	6.891348	6.787303	6.91271	6.928087	6.939883	6.806997	6.738252	6.928246	7.08907	6.710774	6.633692	6.437059	6.558708	7.300003	6.878731	7.002045	6.582052	6.997431	6.910414	8.151335	6.841385	6.739071	6.285334	6.829448	6.408626	6.745647	6.731064	6.985122	6.647696	6.709561	6.799029	7.444319	6.407349	6.28779	6.422093	6.402651	6.798724	6.32927	7.143649	6.659263	6.431525	6.424084	7.162655	6.229259	6.405881	6.350966	6.29641	6.271878	6.112363	6.102011	6.289859	6.172336	5.659986	5.746087	5.995938	5.938365	6.125277	5.938257	5.856644	6.188321	6.560393	6.351883	6.025128	6.258746	6.14157	6.163654	6.869798	6.247123	6.079143	6.10005	6.659308	6.252023	6.039587	5.666478	6.598148	6.074658	6.584352	6.223653	6.362082	5.878855	5.730378	5.985703	6.121207	5.819498	5.840622	5.663519	5.85014	5.741197	6.016989	5.554569	5.77466	6.225854	5.411418	6.107892	5.962969	5.693556	6.086602	5.976191	6.124594	5.957923	6.416383	6.101379	6.337221	5.390944	6.887774	6.773885	6.426842	6.185058	6.692592	6.518392	6.46545	5.794557	5.759021	6.107944	5.834725	5.897758	5.410832
BFAR	8.335017	8.442059	8.583156	8.658457	8.292384	8.576837	8.633124	8.453509	8.464575	8.369259	8.277828	8.576391	8.023923	8.481462	8.475006	8.298869	8.559975	8.310137	8.491532	8.386325	8.507896	8.621058	8.417459	8.580773	8.26584	8.623487	8.388923	8.273288	8.531367	8.056626	8.444871	8.561295	8.609147	8.283544	8.001542	8.244727	8.251962	7.831088	8.260546	8.029872	8.372689	8.239455	8.064963	7.88374	8.111087	7.902556	8.226218	8.36366	7.804097	8.271112	8.311336	7.738929	7.995788	8.946631	8.651839	8.804653	9.008313	8.631878	8.626562	8.700807	8.802776	8.675351	9.076239	8.931997	8.678618	8.715067	9.101085	8.740425	9.032897	8.938315	8.86921	8.764628	8.798088	9.125247	8.897617	8.661493	8.884558	9.021519	9.305198	8.416488	8.861203	9.309085	8.590987	9.272826	8.973119	9.202012	8.924161	9.6264	9.519213	9.153854	9.60328	9.59419	9.273448	8.47903	9.178652	8.694246	8.70578	8.479307	8.767861	8.908804	8.906346	9.366351	9.18017	8.998434	8.875937	8.869459	8.834943	8.463718	8.784108	8.950061	8.816234	9.369415	9.177143	8.229081	8.338031	8.592489	8.877434	8.981654	8.725049	9.426351	8.875811	9.177619	9.226325	9.132763	8.655734	8.988693	8.837925	9.613764	9.417427	9.036626	9.306707	8.553358	9.705374
WDR1	9.935954	9.771813	9.536211	9.711026	9.959393	9.899963	9.767109	9.794298	9.554988	9.927978	9.877845	9.650146	9.987908	9.972437	9.803235	9.95689	9.895584	9.845382	9.860931	9.851087	10.038593	9.967451	9.972526	9.89798	9.881885	9.533395	9.475383	9.40708	9.727243	10.056241	9.864576	9.972011	9.536109	10.053236	9.874925	9.918617	9.841313	9.723022	9.661046	9.896517	10.046431	9.962379	10.013145	9.842997	9.710565	10.09195	9.890647	9.487133	9.824307	9.801298	9.723291	9.806938	9.809774	9.569282	9.918972	9.665098	9.535909	9.578274	9.976707	9.744079	9.696041	9.66345	9.360944	9.334705	9.626002	9.548706	8.834666	9.321083	8.914582	9.053116	9.316197	9.438823	9.490341	9.225412	9.145038	9.620166	9.405578	9.65039	9.015159	9.858471	9.480938	8.989205	10.07651	9.346114	9.355415	9.208292	9.664093	8.968808	9.136845	9.089196	9.028578	8.996637	9.44987	9.615488	9.599582	9.526863	9.009026	9.800598	9.275939	9.130776	9.38932	8.707876	9.120171	9.235551	8.749541	9.017432	9.091421	9.737628	9.054629	9.592052	9.370416	8.62258	9.124097	9.432825	9.280587	9.495596	9.604569	9.261367	9.603492	8.787296	9.884334	9.381274	9.364775	9.388799	9.832009	9.656942	9.530738	8.994606	8.275647	9.055646	8.963281	9.27801	8.489575
ZNF91	7.799557	7.998479	8.197618	8.216683	8.136348	8.676942	8.459134	7.734491	8.235349	8.038211	7.644736	8.625441	7.681251	7.788419	8.09602	8.053626	8.351731	7.619798	8.572809	8.309788	8.943694	8.843961	8.612393	8.548055	8.272422	8.482006	7.900672	7.742876	9.147371	7.958975	8.563039	8.348509	8.858468	8.526027	7.679327	8.046724	7.539167	8.668045	8.461151	7.709463	7.898053	7.300893	7.183197	6.553965	7.775875	7.43069	7.6777	8.080968	7.69225	7.585813	7.908333	7.368311	7.155423	8.408695	8.630333	8.811243	8.730419	9.328718	7.963184	8.080501	8.440616	7.948914	8.834798	8.705169	8.479664	9.166401	9.502865	9.67039	9.118181	9.256201	9.240914	8.611307	9.494603	9.424059	9.238428	8.586506	9.264391	9.516253	9.071027	7.833207	8.944867	9.322058	8.342093	9.923342	9.083309	9.198426	8.728544	9.153307	8.806674	8.938329	9.4855	9.653702	9.594229	8.987108	9.695187	8.522878	9.29914	8.996924	9.333139	9.218304	9.246137	9.721427	9.161766	9.103924	8.921371	9.530903	9.15242	7.995346	9.239902	8.923274	9.481684	9.15188	9.339532	8.577004	8.091116	8.75912	8.826871	9.346013	9.02152	9.638548	8.866188	8.555147	8.689953	8.899897	8.711577	9.010567	7.999618	9.886873	8.818347	9.283044	9.477763	7.889393	10.396335
MAP7D1	10.895457	10.607797	10.262978	10.068807	10.517224	10.140442	10.832347	10.364286	9.838032	10.617036	10.650825	10.199941	10.761973	11.010354	11.020425	11.274836	10.917771	10.754479	10.810855	10.969781	10.567317	10.683376	10.52734	10.907715	10.530415	10.794722	10.961555	10.891659	10.588509	11.171244	10.719802	10.869916	10.582047	10.753849	10.624511	11.365413	10.847587	10.470022	10.655317	11.219474	10.738154	10.827784	11.055017	11.443139	10.775079	10.899654	10.713255	11.039883	10.339317	10.90644	10.727057	10.483743	11.166716	10.650028	10.690817	10.460547	10.131463	9.796948	11.012652	10.672964	10.196823	10.705862	10.533516	10.427318	10.394147	10.289803	9.876206	10.392486	9.94597	10.131843	10.088879	10.307365	10.304469	9.973494	9.754486	10.27181	10.387615	10.253211	10.204861	9.994064	10.341819	9.850412	10.595832	10.130678	10.258662	10.17968	10.474296	9.816316	9.690845	10.040901	9.972948	9.727479	10.362302	9.95455	10.168143	10.035637	9.394471	9.936423	10.440455	9.855391	9.917638	9.847133	9.925604	10.042057	10.252426	10.036428	9.613113	10.045349	9.049388	10.082117	10.238519	9.664878	10.289761	10.080543	10.392832	9.437719	10.194286	10.435102	10.369331	9.817791	10.699152	10.400461	9.952856	10.14786	10.50608	10.243507	10.700622	9.640926	9.412939	10.24539	9.552211	10.462668	9.273477
ACLY	8.889795	8.78032	8.402582	8.616829	8.892171	8.76418	9.020479	8.561858	7.975783	8.942704	8.901612	8.425288	8.738187	8.828976	9.008841	8.937648	9.198013	8.948339	9.071042	8.863921	9.241457	8.946122	8.70567	8.982645	9.050163	8.82254	8.819737	8.752447	8.83566	9.09507	9.175674	9.062444	8.914853	8.971056	8.832271	9.239141	8.799636	8.724905	8.807085	9.150464	9.062196	9.008454	9.054304	9.007896	8.945736	9.06642	8.897611	8.810377	8.529335	8.855739	9.004718	8.597564	8.954316	8.549037	8.552309	8.386416	8.200706	7.986138	8.760053	8.461442	8.38911	8.514684	8.258889	8.453404	8.50828	8.544819	8.328349	8.681975	8.33167	8.164212	8.33757	8.821369	8.333734	8.022185	7.797881	8.227863	7.909783	8.090824	8.195189	8.461122	8.491156	7.888287	8.87267	8.076298	8.135125	8.529276	8.158831	7.347599	7.824353	8.411839	7.874316	7.813576	8.170382	8.088694	8.411128	8.430937	8.089205	8.40433	8.755906	8.300479	8.539945	8.064725	8.419358	8.462385	8.192337	8.486766	8.13521	8.452047	7.868435	8.528727	8.781561	8.19866	8.222961	8.218391	8.547371	8.091659	8.394985	8.631869	8.440226	7.979628	8.728478	8.101844	7.806102	8.339667	8.275116	8.30101	8.565404	8.184805	7.789077	8.179469	7.862866	8.456245	7.712709
SRSF5	9.871376	9.228231	9.129628	9.351817	9.28868	9.021482	9.60939	9.38136	9.169812	9.380185	9.301758	9.532475	9.378397	9.06522	9.515304	9.125447	9.647208	9.333873	9.542344	9.48933	9.596252	9.339018	9.228718	9.43311	9.727513	9.550283	9.781795	10.038838	9.656454	9.523512	10.133567	9.539975	9.888641	9.370928	9.307928	9.296908	9.377911	8.737585	9.430881	9.633267	9.740765	9.749746	9.569106	9.5254	9.375868	9.498212	9.471099	9.218698	8.946711	9.705947	9.803347	9.39547	9.796611	8.670945	8.708229	8.876234	8.872417	8.612611	8.78764	8.745627	8.586621	8.822198	8.486465	8.854662	8.965657	9.073316	9.13629	9.066855	9.038592	8.87228	9.0207	9.094902	8.782957	8.905484	8.639194	8.81872	8.560547	8.657557	8.756	8.866054	9.092433	8.254811	9.038405	8.58734	8.63394	8.764195	8.471476	8.632847	8.099378	8.50842	8.26074	8.418766	8.611998	8.465403	8.688949	8.904618	8.514219	8.977777	9.175959	9.207829	8.834382	8.803893	8.749557	8.936798	8.701495	9.304414	8.608513	8.687352	8.504434	8.975226	9.102407	9.061777	8.778186	8.851172	9.052665	8.289768	8.576316	8.526258	8.892129	8.608702	8.770491	8.573175	8.035331	8.835234	8.820526	8.653716	8.684111	8.369088	7.796465	8.600503	8.602278	8.67075	8.112109
PSD4	9.327277	9.111788	8.866126	8.708537	9.245089	9.104906	8.888099	8.855099	8.577034	9.150237	9.144396	8.85717	9.541495	8.7373	8.984647	9.172053	9.227988	8.785001	9.10021	9.187271	9.185355	8.836839	8.972487	9.291037	9.312862	8.889423	8.938817	8.998052	8.821325	9.594997	9.339101	9.198847	8.956297	9.434902	9.042087	9.693013	9.182756	8.993245	8.84967	9.322441	9.126652	9.424933	9.241715	9.748065	9.061363	9.232033	9.383028	9.226625	8.993204	8.67895	9.122442	9.2901	9.206127	8.27503	9.198778	8.915366	8.139084	8.590017	9.404573	8.243996	8.673024	8.280639	7.753862	8.256697	8.427615	8.797323	7.99398	8.309226	7.471177	8.157176	8.325229	8.35554	8.762726	8.412807	7.960435	8.834234	8.994247	8.910666	8.40572	8.930473	8.120188	7.586821	9.229969	8.052933	8.15304	7.834335	9.24632	7.548147	8.139309	7.884003	8.268261	7.743478	8.484941	8.766077	8.338698	8.263208	7.813342	8.745763	8.163806	8.237906	8.310306	7.809959	7.859424	8.162786	8.074684	7.743151	7.740871	8.686872	7.718181	8.523202	8.259555	8.230501	8.40553	8.591785	8.174589	8.631347	8.298505	7.788132	8.527	7.174629	8.970968	8.884721	8.415949	8.30385	8.673886	8.484212	8.134338	7.278733	8.147885	7.647358	7.974465	7.568885	6.801087
SBNO2	9.264159	8.850521	8.67236	8.514356	8.772649	8.863722	8.703367	8.856932	8.363608	9.15056	8.791275	8.502926	9.601753	8.47389	8.986978	9.357277	8.834458	8.55176	8.920473	8.966159	8.427691	8.342996	8.648117	8.840388	9.141213	9.18527	9.181954	8.672168	8.490308	9.626893	9.10292	9.184397	8.635352	9.461248	9.10969	9.854191	9.159724	9.057833	8.406481	8.855177	8.580391	9.032603	9.43127	9.670538	8.874814	8.920988	9.112477	9.874297	8.899156	8.43997	8.190373	8.854316	9.648409	8.690639	9.176666	8.761427	7.825672	8.27898	9.289767	7.855647	8.191161	8.181604	7.588134	7.805686	8.360867	8.339064	7.525156	7.777532	7.487904	7.689712	7.866415	7.823899	8.329107	7.472757	8.050265	8.105344	8.556786	8.235805	7.705793	9.23953	8.099486	7.7264	8.96524	7.838281	8.391764	7.911473	9.264614	7.894676	7.612241	6.909826	7.504689	7.469072	8.194797	8.637183	8.043189	8.120503	8.14039	8.000647	7.857743	7.314383	7.50533	7.587383	7.205432	7.667446	7.977623	7.391534	7.696271	9.010566	7.620234	7.999257	7.933573	7.611731	7.864945	8.642765	8.504964	8.226289	8.180469	7.816614	8.643755	7.099743	8.485513	8.055986	8.281495	7.884447	8.626263	7.912447	8.02232	6.784426	7.755566	7.627226	7.460384	7.318849	6.90926
CD3G	8.513526	8.818569	8.796591	9.764171	8.826606	7.859457	8.9573	9.124931	8.973756	8.998794	8.578224	9.410905	9.188681	8.522196	8.945377	8.588302	8.282202	8.335569	6.809264	6.993303	7.380439	7.973137	7.574731	7.497995	8.163708	7.720416	7.610074	7.504711	7.94085	7.578505	8.261764	8.551666	9.422607	7.564729	8.426074	7.728959	8.426894	6.944554	8.652713	8.328093	8.16145	8.297298	8.165776	7.905661	7.566212	9.034722	8.410718	8.535031	7.466642	9.403639	8.173547	7.641618	7.788581	9.240712	9.512366	9.437414	10.249783	9.852978	9.335902	8.820561	9.623992	8.926643	9.78021	9.992606	9.500796	9.790073	9.967125	9.712192	9.560099	9.883808	9.676136	9.793908	9.18805	9.662416	8.807308	9.662755	9.562355	9.479654	9.586285	8.450613	9.325837	10.437359	10.535299	10.756914	9.164831	9.609789	10.367882	10.092858	11.077512	9.264783	10.766925	10.692046	10.298869	9.201786	10.428136	9.913502	10.192016	9.661357	10.0118	9.074564	10.208728	10.503706	10.408223	10.121897	9.169807	10.286921	9.480191	9.123599	9.202419	10.114626	9.080052	10.242134	10.651615	9.171393	9.758969	9.182438	9.55613	8.329137	8.560572	9.040894	9.703041	10.210147	9.944386	9.465483	9.828822	10.42394	9.722404	9.758322	10.063032	9.80724	10.225783	7.953995	9.4215
